law_nm,subject,relation,relation_category,object,article_number,confidence,concepts,created_at,pipeline_version,generator_model,evaluator_model,eval_score,retry_count
자본시장법,금융위원회에 의한 신용평가회사 조치,구성함,LOGICAL,"면직, 정직, 감봉, 견책, 경고, 주의, 대통령령으로 정하는 조치",제335조의15④,1,조치의 종류|징계 및 시정 조치,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,대통령령으로 정하는 조치,근거함,STRUCTURE,위법행위의 시정 또는 방지,제335조의15④,0.9,시정 및 방지 조치|법적 근거,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,제422조제3항 및 제423조부터 제425조까지의 규정,준용함,STRUCTURE,신용평가회사 및 그 임직원에 대한 조치,제335조의15⑤,1,준용|신용평가회사 조치,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,신용평가회사 및 그 임직원에 대한 조치,구성함,LOGICAL,제422조제3항 및 제423조부터 제425조까지의 규정,제335조의15⑤,0.9,준용 범위|조치 대상,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,종합금융회사의 업무,구성함,LOGICAL,1년 이내에서 대통령령으로 정하는 기간 이내에 만기가 도래하는 어음의 발행ㆍ할인ㆍ매매ㆍ중개ㆍ인수 및 보증,제336조①제1호,1,어음 관련 업무|만기 조건부 업무,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,2
자본시장법,종합금융회사의 업무,구성함,LOGICAL,설비 또는 운전자금의 투융자,제336조①제2호,1,투융자 업무,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,2
자본시장법,종합금융회사의 업무,구성함,LOGICAL,증권의 인수ㆍ매출 또는 모집ㆍ매출의 중개ㆍ주선ㆍ대리,제336조①제3호,1,증권 관련 업무,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,2
자본시장법,종합금융회사의 업무,구성함,LOGICAL,"외자도입, 해외 투자, 그 밖의 국제금융의 주선과 외자의 차입 및 전대",제336조①제4호,1,국제금융 업무,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,2
자본시장법,종합금융회사의 업무,구성함,LOGICAL,채권의 발행,제336조①제5호,1,채권 발행 업무,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,2
자본시장법,종합금융회사의 업무,구성함,LOGICAL,기업의 경영 상담과 기업인수 또는 합병 등에 관한 용역,제336조①제6호,1,경영 컨설팅 및 M&A 용역,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,2
자본시장법,종합금융회사의 업무,구성함,LOGICAL,지급보증,제336조①제7호,1,지급보증 업무,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,2
자본시장법,종합금융회사의 업무,구성함,LOGICAL,제1호부터 제7호까지의 업무에 부수되는 업무로서 대통령령으로 정하는 업무,제336조①제8호,1,부수 업무,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,2
자본시장법,종합금융회사,허용함,ACTION,시설대여업무,제336조②제1호,1,종합금융회사의 추가 업무 범위|인가·허가·등록을 통한 업무 영위,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,종합금융회사,허용함,ACTION,집합투자업,제336조②제2호,1,종합금융회사의 추가 업무 범위|투자신탁의 설정·해지 및 운용업무,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,종합금융회사,허용함,ACTION,금전신탁 외의 신탁업,제336조②제3호,1,종합금융회사의 추가 업무 범위,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,종합금융회사,허용함,ACTION,증권을 대상으로 하는 투자매매업 및 투자중개업,제336조②제4호,1,종합금융회사의 추가 업무 범위|제1항제3호 제외,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,종합금융회사,허용함,ACTION,외국환업무,제336조②제5호,1,종합금융회사의 추가 업무 범위,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,종합금융회사의 추가 업무 범위,조건임,LOGICAL,자본시장과 금융투자업에 관한 법률 또는 해당 법률에 따른 인가·허가·등록,제336조②,0.95,업무 영위의 요건|법적 절차 준수,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,종합금융회사의 추가 업무 범위,참조함,STRUCTURE,제336조①,제336조②,1,기존 업무 범위와의 관계|업무의 확장,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,대통령령,정함,LOGICAL,"제336조제1항 각 호의 업무를 영위함에 있어서의 방법, 절차 및 준수사항",제336조③,1,종합금융회사의 업무 방법|업무 절차|준수사항,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,제336조제1항 각 호의 업무,조건임,LOGICAL,"대통령령으로 정하는 방법, 절차 및 준수사항",제336조③,0.9,업무 영위 조건|대통령령 위임,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,종합금융회사,절차를따름,ACTION,지점등의 설치 인가,제337조,1,지점등의 설치|금융위원회의 인가,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,지점등의 설치 인가,조건임,LOGICAL,대통령령으로 정하는 기준 및 방법,제337조,0.95,설치 기준|설치 방법,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,지점등,정의함,LOGICAL,"지점ㆍ사무소, 그 밖에 이와 유사한 명칭의 영업소(사무의 일부만을 수행하는 출장소ㆍ관리사무소 포함)",제337조,1,지점등의 범위|영업소의 정의,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,금융위원회,권한을가짐,ACTION,지점등의 설치 인가,제337조,0.9,인가권|금융위원회,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,종합금융회사가 아닌 자,금지함,ACTION,“종합금융회사” 또는 이와 유사한 명칭의 사용,제338조,1,유사명칭 사용 금지|명칭 사용 제한,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,제338조,정함,LOGICAL,종합금융회사가 아닌 자의 유사명칭 사용 금지,제338조,0.9,유사명칭 사용 금지|규제 사항,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,종합금융회사,요구함,ACTION,금융위원회의 인가,제339조①,1,업무 폐지|해산,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,업무 폐지 또는 해산,조건임,LOGICAL,금융위원회의 인가,제339조①,0.9,인가사항|사전 요건,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,금융위원회의 인가,근거함,STRUCTURE,제336조제1항에 따른 업무,제339조①,0.85,업무 폐지|해산,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,종합금융회사,보고함,REPORT,금융위원회,제339조②,1,정관의 변경 보고|업무방법의 변경 보고|본점 또는 지점등의 이전·폐쇄 보고,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,정관의 변경,조건임,LOGICAL,종합금융회사의 금융위원회 보고 의무,제339조②제1호,0.95,사유 발생일로부터 7일 이내 보고,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,업무방법의 변경,조건임,LOGICAL,종합금융회사의 금융위원회 보고 의무,제339조②제2호,0.95,사유 발생일로부터 7일 이내 보고,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,본점의 이전 또는 지점등의 이전·폐쇄,절차를따름,ACTION,금융위원회 사전 신고,제339조②제3호,1,사전 신고 의무,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,본점의 이전 또는 지점등의 이전·폐쇄,예외로함,LOGICAL,사후 보고 의무,제339조②,0.98,7일 이내 보고 대신 사전 신고 적용,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,종합금융회사,권한을가짐,ACTION,채권,제340조①,1,채권 발행 권한|종합금융회사,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,채권 발행,조건임,LOGICAL,자기자본의 10배의 범위,제340조①,0.95,채권 발행 한도|자기자본,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,채권 발행,우선함,LOGICAL,「상법」 제470조,제340조①,0.9,상법 우선 적용|특례,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,종합금융회사,허용함,ACTION,채권의 한도 초과 발행,제340조②,1,채권 발행 한도 초과 발행|채권 상환을 위한 일시적 발행,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,채권의 한도 초과 발행,조건임,LOGICAL,제340조①에 따라 발행한 채권의 상환,제340조②,0.95,채권 상환 목적|일시적 발행 조건,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,채권의 한도 초과 발행,참조함,STRUCTURE,제340조①,제340조②,1,제1항에 따른 채권 발행,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,대통령령,정함,LOGICAL,채권의 발행에 관하여 필요한 사항,제340조③,1,채권 발행에 필요한 사항|위임 규정,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,"제250조제3항(제1호 및 제2호에 한한다), 제250조제5항 및 제250조제6항",준용함,STRUCTURE,종합금융회사,제341조①,1,집합투자업에 대한 특례|준용,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,종합금융회사,준수함,ACTION,자본시장과 금융투자업에 관한 법률,제341조②,1,법률 준수|투자신탁 업무 수행,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,종합금융회사,충족함,ACTION,임원 배치 의무,제341조②,1,임원 배치|투자신탁 설정·해지 및 운용업무,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,종합금융회사,금지함,ACTION,임직원의 업무 겸직,제341조②,1,겸직 금지|임직원,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,종합금융회사,준수함,ACTION,이해상충방지체계 구축,제341조②,1,이해상충방지체계|전산설비 공동사용 금지|정보교류 제한,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,이해상충방지체계,정함,LOGICAL,대통령령,제341조②,0.9,위임 규정|대통령령,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,임원,예외로함,LOGICAL,업무 겸직 금지,제341조②,0.9,겸직 허용 예외|이해상충이 적은 업무,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,임원,조건임,LOGICAL,제336조에 따른 업무와 투자신탁 업무의 겸직,제341조②,0.9,겸직 조건|이해상충 정도,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,동일차주,정의함,LOGICAL,같은 개인ㆍ법인 및 그와 신용위험을 공유하는 자,제342조①,1,동일차주의 정의|신용위험 공유,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,종합금융회사,제한함,ACTION,동일차주에 대한 신용공여,제342조①,1,신용공여한도 제한|자기자본의 100분의 25 초과 금지,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,신용공여,구성함,LOGICAL,"대출, 어음의 할인, 지급보증, 자금 지원적 성격의 증권의 매입, 그 밖에 금융거래상의 신용위험을 수반하는 종합금융회사의 직접ㆍ간접적 거래",제342조①,0.95,신용공여의 범위|금융거래상의 신용위험,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,신용공여한도,조건임,LOGICAL,종합금융회사의 자기자본의 100분의 25,제342조①,0.95,한도 기준|자기자본(기본자본과 보완자본의 합계액),2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,종합금융회사,제한함,ACTION,관계인에 대한 신용공여,제342조②,1,신용공여한도 제한|자기자본의 100분의 25 범위,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,관계인,정의함,LOGICAL,"종합금융회사의 임원, 자회사 및 그와 신용위험을 공유하는 자",제342조②,1,관계인 정의,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,신용공여한도,조건임,LOGICAL,대통령령으로 정하는 한도,제342조②,0.9,신용공여한도|대통령령 위임,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,종합금융회사,금지함,ACTION,관계인에 대한 자기자본의 100분의 25 초과 신용공여,제342조②,1,신용공여 금지|한도 초과 금지,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,종합금융회사,준수함,ACTION,동일차주 신용공여한도,제342조③,1,신용공여한도 준수 의무|매 월말 기준,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,동일차주 각각에 대한 신용공여가 자기자본의 100분의 10을 초과하는 신용공여의 총 합계액,제한함,ACTION,자기자본의 5배,제342조③,1,신용공여 총 합계액 제한|매 월말 기준|자기자본의 5배 초과 금지,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,동일차주 신용공여한도,정함,LOGICAL,매 월말 기준 자기자본의 5배,제342조③,0.95,한도 설정|매 월말 기준,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,종합금융회사,금지함,ACTION,동일차주 각각에 대한 신용공여가 자기자본의 100분의 10을 초과하는 신용공여의 총 합계액이 자기자본의 5배를 초과하는 행위,제342조③,1,초과 금지|매 월말 기준,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,동일차주에 대한 신용공여,조건임,LOGICAL,자기자본의 100분의 20 초과,제342조④,1,신용공여한도|자기자본|초과 금지,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,동일차주(같은 개인이나 법인 각각),적용대상임,SCOPE,신용공여한도 제한,제342조④,0.95,동일차주|개인|법인,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,종합금융회사,우선함,LOGICAL,제342조제1항부터 제4항까지의 규정,제342조⑤,1,규정의 우선 적용|한도 초과 허용,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,종합금융회사,허용함,ACTION,제342조제1항부터 제4항까지의 규정에 따른 한도를 초과하는 신용공여,제342조⑤,1,신용공여한도 초과 허용|대통령령으로 정하는 경우,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,신용공여한도 초과 허용,조건임,LOGICAL,국민경제 또는 종합금융회사의 채권확보의 실효성 제고를 위하여 필요한 경우,제342조⑤제1호,0.95,허용 요건|채권확보 실효성 제고,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,신용공여한도 초과 허용,조건임,LOGICAL,"자기자본의 변동, 동일 차주 구성의 변동 등으로 인하여 한도를 초과하게 되는 경우",제342조⑤제2호,0.95,허용 요건|자본 및 차주 구성 변동,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,종합금융회사,준수함,ACTION,제342조제1항부터 제4항까지의 규정에 따른 신용공여한도,제342조⑥,1,신용공여한도 준수 의무|한도 초과 시 시정,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,종합금융회사,시정함,ACTION,제342조제1항부터 제4항까지의 규정에 따른 신용공여한도 초과 상태,제342조⑥,0.95,한도 적합 조치|1년 이내 시정,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,제342조제5항제2호,조건임,LOGICAL,신용공여한도 초과 시 조치 의무,제342조⑥,0.9,한도 초과 발생 조건,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,금융위원회,권한을가짐,ACTION,신용공여한도 적합 조치 기간 연장,제342조⑥,1,기간 연장 권한|부득이한 사유 시 예외,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,대통령령으로 정하는 부득이한 사유,예외로함,LOGICAL,1년 이내 한도 적합 조치 의무,제342조⑥,0.95,조치 기간 연장 사유,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,제342조제7항,위임함,STRUCTURE,대통령령,제342조⑦,1,구체적 범위의 위임|대통령령에 의한 규정,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,대통령령,정함,LOGICAL,"제342조제1항에 따른 자기자본, 신용공여 및 동일차주와 제342조제2항에 따른 관계인의 구체적 범위",제342조⑦,1,자기자본 범위|신용공여 범위|동일차주 및 관계인의 범위,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,종합금융회사,금지함,ACTION,대주주에 대한 신용공여 한도 초과,제343조①,1,대주주에 대한 신용공여 한도 제한|자기자본의 100분의 25 범위 내 제한,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,대주주,금지함,ACTION,종합금융회사로부터의 한도 초과 신용공여 수령,제343조①,1,대주주에 대한 신용공여 한도 제한|신용공여 수령 금지,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,대주주에 대한 신용공여 한도,정함,LOGICAL,대통령령,제343조①,0.95,신용공여 한도 결정|대통령령에 의한 위임,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,대주주,구성함,LOGICAL,특수관계인,제343조①,1,대주주의 범위 정의|특수관계인 포함,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,종합금융회사,절차를따름,ACTION,이사회 결의,제343조②,1,대주주 신용공여 시 이사회 결의 의무|대주주 발행 주식 취득 시 이사회 결의 의무,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,종합금융회사,제한함,ACTION,대주주에 대한 신용공여 및 주식 취득,제343조②,0.95,대주주 신용공여|대주주 발행 주식 취득,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,이사회 결의,조건임,LOGICAL,대통령령으로 정하는 금액 이상의 신용공여 또는 주식 취득,제343조②,0.98,사전 이사회 결의 조건|대통령령 기준 금액,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,대통령령으로 정하는 금액 이상의 신용공여,준용함,STRUCTURE,제343조①,제343조②,0.9,제343조①의 범위 준수|신용공여 범위,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,종합금융회사,준수함,ACTION,제343조제1항에서 정한 신용공여 한도,제343조⑤,1,신용공여 한도 준수 의무|한도 초과 시 시정,2026-07-03,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,자기자본의 변동 및 대주주의 변경 등,조건임,LOGICAL,제343조제1항에서 정한 신용공여 한도 초과,제343조⑤,0.95,한도 초과 발생 원인,2026-07-03,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,제343조제1항에서 정한 신용공여 한도 초과,조건임,LOGICAL,제343조제1항에 적합하도록 하는 조치,제343조⑤,0.95,사후 조치 발동 조건,2026-07-03,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,종합금융회사,절차를따름,ACTION,대통령령으로 정하는 기간 이내의 조치 기간,제343조⑤,0.9,조치 이행 기간,2026-07-03,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,종합금융회사,허용함,ACTION,신용공여의 기간 연장,제343조⑥,1,신용공여 기간 연장|부득이한 사유,2026-07-03,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,종합금융회사,절차를따름,ACTION,금융위원회의 승인,제343조⑥,1,금융위원회 승인|신용공여 기간 연장,2026-07-03,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,신용공여의 기간 연장,예외로함,LOGICAL,제343조⑤,제343조⑥,0.95,제5항의 제한|부득이한 사유,2026-07-03,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,종합금융회사,절차를따름,ACTION,제343조제6항에 따른 승인,제343조⑦,1,승인 절차|대주주와의 거래 승인,2026-07-03,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,세부계획서 제출,조건임,LOGICAL,제343조제5항에 따른 기간 만료 3개월 전 까지,제343조⑦,0.95,제출 기한|기간 만료 3개월 전 까지,2026-07-03,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,금융위원회,통보함,REPORT,세부계획서에 대한 승인 여부,제343조⑦,1,승인 여부 통보,2026-07-03,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,금융위원회,조건임,LOGICAL,세부계획서를 제출받은 날부터 1개월 이내,제343조⑦,0.95,결정 및 통보 기한,2026-07-03,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,금융위원회,요구함,ACTION,종합금융회사 또는 대주주,제343조⑧,1,자료 제출 명령|필요한 자료의 제출,2026-07-03,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,금융위원회,조건임,LOGICAL,종합금융회사 또는 대주주가 제343조제1항부터 제7항까지의 규정을 위반한 혐의가 있다고 인정되는 경우,제343조⑧,0.95,자료 제출 명령의 요건|규정 위반 혐의,2026-07-03,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,종합금융회사 또는 대주주,위반함,SANCTION,제343조제1항부터 제7항까지의 규정,제343조⑧,0.9,대주주와의 거래 제한 규정 위반,2026-07-03,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,금융위원회,권한을가짐,ACTION,종합금융회사에 대한 조치,제343조⑨,1,대주주와의 거래 제한 조치|경영건전성 저해 우려,2026-07-03,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,1
자본시장법,종합금융회사의 대주주 부채가 자산을 초과하는 등 재무 구조의 부실,조건임,LOGICAL,금융위원회의 조치 권한,제343조⑨,0.95,재무구조 부실|경영건전성 저해 우려,2026-07-03,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,1
자본시장법,대통령령,위임함,STRUCTURE,금융위원회의 조치 범위,제343조⑨,0.9,조치 기준|대통령령으로 정하는 경우,2026-07-03,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,1
자본시장법,금융위원회,금지함,ACTION,대주주에 대한 신규 신용공여,제343조⑨제1호,1,신용공여 금지|대주주 거래 제한,2026-07-03,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,1
자본시장법,금융위원회,금지함,ACTION,종합금융회사가 그 대주주가 발행한 증권의 신규취득,제343조⑨제2호,1,증권 취득 금지|대주주 발행 증권,2026-07-03,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,1
자본시장법,금융위원회,제한함,ACTION,대주주에 대한 자금지원 성격의 거래,제343조⑨제3호,0.95,자금지원 거래 제한|대통령령 정하는 조치,2026-07-03,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,1
자본시장법,종합금융회사,준수함,ACTION,증권의 투자한도,제344조①,1,자기자본의 100분의 100 초과 투자 금지,2026-07-03,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,증권의 투자한도,예외로함,LOGICAL,대통령령으로 정하는 경우,제344조①,0.95,투자한도 적용 예외,2026-07-03,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,국채증권,제외함,LOGICAL,증권의 투자한도,제344조①,1,한도계산 산입 제외,2026-07-03,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,한국은행이 발행한 통화안정증권,제외함,LOGICAL,증권의 투자한도,제344조①,1,한도계산 산입 제외,2026-07-03,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,금융위원회,권한을가짐,ACTION,주식 및 파생결합증권 등에 대한 투자한도 고시,제344조②,1,금융위원회|투자한도 고시 권한|주식 및 파생결합증권,2026-07-03,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,주식 및 파생결합증권 등에 대한 투자한도 고시,조건임,LOGICAL,제344조①에 따른 투자한도의 범위,제344조②,0.95,투자한도 범위|제344조① 준수,2026-07-03,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,주식 및 파생결합증권 등에 대한 투자한도 고시,절차를따름,ACTION,대통령령으로 정하는 방법,제344조②,1,대통령령|고시 방법,2026-07-03,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,주식 및 파생결합증권 등에 대한 투자한도 고시,근거함,STRUCTURE,제344조①,제344조②,0.9,증권의 투자한도|상위 조항 참조,2026-07-03,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,종합금융회사,금지함,ACTION,상호출자제한기업집단에 속하는 금융기관 또는 회사에 대한 자금지원 관련 행위,제345조①,1,자금지원 관련 금지행위|상호출자제한기업집단,2026-07-03,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
